	speaker	language	proficiency	level
10694	zsnrdb	jawa jepara	writing	1
10695	zsnrdb	jawa jepara	writing	1
10696	zsnrdb	jawa jepara	writing	1
10697	zsnrdb	jawa jepara	writing	1
10698	zsnrdb	jawa jepara	writing	1
10699	zsnrdb	jawa jepara	writing	1
10700	zsnrdb	jawa jepara	writing	1
10701	zsnrdb	jawa jepara	writing	1
10702	tuqddq	jawa	writing	2
10703	tuqddq	indonesia	writing	2
10704	tuqddq	indonesia	writing	2
10705	tuqddq	indonesia	writing	2
10706	tuqddq	indonesia	writing	2
10707	tuqddq	indonesia	writing	2
10708	tuqddq	indonesia	writing	2
10709	tuqddq	indonesia	writing	2
10710	tuqddq	indonesia	writing	2
10711	tuqddq	indonesia	writing	2
10712	tuqddq	indonesia	writing	2
10713	tuqddq	indonesia	writing	2
10714	tuqddq	indonesia	writing	2
10715	tuqddq	indonesia	writing	2
10716	npbjen	jawa dialek pekalongan	writing	1
10717	npbjen	indonesia	writing	1
10718	npbjen	indonesia	writing	1
10719	npbjen	indonesia	writing	1
10720	npbjen	indonesia	writing	1
10721	npbjen	indonesia	writing	1
10722	npbjen	indonesia	writing	1
10723	npbjen	indonesia	writing	1
10724	npbjen	indonesia	writing	1
10725	npbjen	indonesia	writing	1
10726	npbjen	indonesia	writing	1
10727	npbjen	indonesia	writing	1
10728	npbjen	indonesia	writing	1
10729	npbjen	indonesia	writing	1
10730	wvnyoo	jawa	writing	2
10731	wvnyoo	indonesia	writing	1
10732	wvnyoo	inggris	writing	1
10733	wvnyoo	inggris	writing	1
10734	wvnyoo	inggris	writing	1
10735	wvnyoo	inggris	writing	1
10736	wvnyoo	inggris	writing	1
10737	wvnyoo	inggris	writing	1
10738	wvnyoo	inggris	writing	1
10739	wvnyoo	inggris	writing	1
10740	wvnyoo	inggris	writing	1
10741	wvnyoo	inggris	writing	1
10742	wvnyoo	inggris	writing	1
10743	wvnyoo	inggris	writing	1
10744	vltlgc	indonesia	writing	2
10745	vltlgc	inggris	writing	0
10746	vltlgc	inggris	writing	0
10747	vltlgc	inggris	writing	0
10748	vltlgc	inggris	writing	0
10749	vltlgc	inggris	writing	0
10750	vltlgc	inggris	writing	0
10751	vltlgc	inggris	writing	0
10752	vltlgc	inggris	writing	0
10753	vltlgc	inggris	writing	0
10754	vltlgc	inggris	writing	0
10755	vltlgc	inggris	writing	0
10756	vltlgc	inggris	writing	0
10757	vltlgc	inggris	writing	0
10758	licpwe	jawa ngoko	writing	1
10759	licpwe	indonesia	writing	2
10760	licpwe	indonesia	writing	2
10761	licpwe	indonesia	writing	2
10762	licpwe	indonesia	writing	2
10763	licpwe	indonesia	writing	2
10764	licpwe	indonesia	writing	2
10765	licpwe	indonesia	writing	2
10766	licpwe	indonesia	writing	2
10767	licpwe	indonesia	writing	2
10768	licpwe	indonesia	writing	2
10769	licpwe	indonesia	writing	2
10770	licpwe	indonesia	writing	2
10771	licpwe	indonesia	writing	2
10772	xxtisg	jawa	writing	1
10773	xxtisg	indonesia	writing	2
10774	xxtisg	inggris	writing	1
10775	xxtisg	inggris	writing	1
10776	xxtisg	inggris	writing	1
10777	xxtisg	inggris	writing	1
10778	xxtisg	inggris	writing	1
10779	xxtisg	inggris	writing	1
10780	xxtisg	inggris	writing	1
10781	xxtisg	inggris	writing	1
10782	xxtisg	inggris	writing	1
10783	xxtisg	inggris	writing	1
10784	xxtisg	inggris	writing	1
10785	xxtisg	inggris	writing	1
10786	cnzife	jawa	writing	2
10787	cnzife	indonesia	writing	2
10788	cnzife	jepang	writing	1
10789	cnzife	jepang	writing	1
10790	cnzife	jepang	writing	1
10791	cnzife	jepang	writing	1
10792	cnzife	jepang	writing	1
10793	cnzife	jepang	writing	1
10794	cnzife	jepang	writing	1
10795	cnzife	jepang	writing	1
10796	cnzife	jepang	writing	1
10797	cnzife	jepang	writing	1
10798	cnzife	jepang	writing	1
10799	cnzife	jepang	writing	1
10800	mikhhf	jawa	writing	2
10801	mikhhf	indonesia	writing	1
10802	mikhhf	indonesia	writing	1
10803	mikhhf	indonesia	writing	1
10804	mikhhf	indonesia	writing	1
10805	mikhhf	indonesia	writing	1
10806	mikhhf	indonesia	writing	1
10807	mikhhf	indonesia	writing	1
10808	mikhhf	indonesia	writing	1
10809	mikhhf	indonesia	writing	1
10810	mikhhf	indonesia	writing	1
10811	mikhhf	indonesia	writing	1
10812	mikhhf	indonesia	writing	1
10813	mikhhf	indonesia	writing	1
10814	egkqeg	jawa	writing	-1
10815	egkqeg	indonesia	writing	2
10816	egkqeg	indonesia	writing	2
10817	egkqeg	indonesia	writing	2
10818	egkqeg	indonesia	writing	2
10819	egkqeg	indonesia	writing	2
10820	egkqeg	indonesia	writing	2
10821	egkqeg	indonesia	writing	2
10822	egkqeg	indonesia	writing	2
10823	egkqeg	indonesia	writing	2
10824	egkqeg	indonesia	writing	2
10825	egkqeg	indonesia	writing	2
10826	egkqeg	indonesia	writing	2
10827	egkqeg	indonesia	writing	2
10828	pmbvye	indonesia	writing	-1
10829	pmbvye	sunda	writing	1
10830	pmbvye	inggris	writing	0
10831	pmbvye	jepang	writing	1
10832	pmbvye	jepang	writing	1
10833	pmbvye	jepang	writing	1
10834	pmbvye	jepang	writing	1
10835	pmbvye	jepang	writing	1
10836	pmbvye	jepang	writing	1
10837	pmbvye	jepang	writing	1
10838	pmbvye	jepang	writing	1
10839	pmbvye	jepang	writing	1
10840	pmbvye	jepang	writing	1
10841	pmbvye	jepang	writing	1
10842	nranvh	jawa	writing	1
10843	nranvh	jawa	writing	1
10844	nranvh	jawa	writing	1
10845	nranvh	jawa	writing	1
10846	nranvh	jawa	writing	1
10847	nranvh	jawa	writing	1
10848	nranvh	jawa	writing	1
10849	nranvh	jawa	writing	1
10850	nranvh	jawa	writing	1
10851	nranvh	jawa	writing	1
10852	nranvh	jawa	writing	1
10853	nranvh	jawa	writing	1
10854	nranvh	jawa	writing	1
10855	nranvh	jawa	writing	1
10856	xzhxro	jawa	writing	1
10857	xzhxro	jawa	writing	1
10858	xzhxro	jawa	writing	1
10859	xzhxro	jawa	writing	1
10860	xzhxro	jawa	writing	1
10861	xzhxro	jawa	writing	1
10862	xzhxro	jawa	writing	1
10863	xzhxro	jawa	writing	1
10864	xzhxro	jawa	writing	1
10865	xzhxro	jawa	writing	1
10866	xzhxro	jawa	writing	1
10867	xzhxro	jawa	writing	1
10868	xzhxro	jawa	writing	1
10869	xzhxro	jawa	writing	1
10870	jphizy	jawa timur ngoko	writing	2
10871	jphizy	jawa krama	writing	0
10872	jphizy	indonesia	writing	2
10873	jphizy	madura	writing	2
10874	jphizy	madura	writing	2
10875	jphizy	madura	writing	2
10876	jphizy	madura	writing	2
10877	jphizy	madura	writing	2
10878	jphizy	madura	writing	2
10879	jphizy	madura	writing	2
10880	jphizy	madura	writing	2
10881	jphizy	madura	writing	2
10882	jphizy	madura	writing	2
10883	jphizy	madura	writing	2
10884	hogqoj	jawa	writing	1
10885	hogqoj	indonesia	writing	1
10886	hogqoj	arab	writing	2
10887	hogqoj	inggris	writing	0
10888	hogqoj	inggris	writing	0
10889	hogqoj	inggris	writing	0
10890	hogqoj	inggris	writing	0
10891	hogqoj	inggris	writing	0
10892	hogqoj	inggris	writing	0
10893	hogqoj	inggris	writing	0
10894	hogqoj	inggris	writing	0
10895	hogqoj	inggris	writing	0
10896	hogqoj	inggris	writing	0
10897	hogqoj	inggris	writing	0
10898	lwruwa	jawa	writing	1
10899	lwruwa	indonesia	writing	2
10900	lwruwa	inggris	writing	1
10901	lwruwa	jerman	writing	0
10902	lwruwa	jerman	writing	0
10903	lwruwa	jerman	writing	0
10904	lwruwa	jerman	writing	0
10905	lwruwa	jerman	writing	0
10906	lwruwa	jerman	writing	0
10907	lwruwa	jerman	writing	0
10908	lwruwa	jerman	writing	0
10909	lwruwa	jerman	writing	0
10910	lwruwa	jerman	writing	0
10911	lwruwa	jerman	writing	0
10912	iwlmnx	jawa	writing	2
10913	iwlmnx	indonesia	writing	2
10914	iwlmnx	arab	writing	-1
10915	iwlmnx	inggris	writing	-1
10916	iwlmnx	inggris	writing	-1
10917	iwlmnx	inggris	writing	-1
10918	iwlmnx	inggris	writing	-1
10919	iwlmnx	inggris	writing	-1
10920	iwlmnx	inggris	writing	-1
10921	iwlmnx	inggris	writing	-1
10922	iwlmnx	inggris	writing	-1
10923	iwlmnx	inggris	writing	-1
10924	iwlmnx	inggris	writing	-1
10925	iwlmnx	inggris	writing	-1
10926	syuqoi	jawa	writing	-1
10927	syuqoi	indonesia	writing	-1
10928	syuqoi	inggris	writing	0
10929	syuqoi	arab	writing	0
10930	syuqoi	arab	writing	0
10931	syuqoi	arab	writing	0
10932	syuqoi	arab	writing	0
10933	syuqoi	arab	writing	0
10934	syuqoi	arab	writing	0
10935	syuqoi	arab	writing	0
10936	syuqoi	arab	writing	0
10937	syuqoi	arab	writing	0
10938	syuqoi	arab	writing	0
10939	syuqoi	arab	writing	0
10940	szivda	jawa	writing	-1
10941	szivda	indonesia	writing	2
10942	szivda	inggris	writing	2
10943	szivda	arab	writing	0
10944	szivda	arab	writing	0
10945	szivda	arab	writing	0
10946	szivda	arab	writing	0
10947	szivda	arab	writing	0
10948	szivda	arab	writing	0
10949	szivda	arab	writing	0
10950	szivda	arab	writing	0
10951	szivda	arab	writing	0
10952	szivda	arab	writing	0
10953	szivda	arab	writing	0
10954	nraetb	jawa	writing	0
10955	nraetb	manado	writing	-1
10956	nraetb	inggris	writing	2
10957	nraetb	inggris	writing	2
10958	nraetb	inggris	writing	2
10959	nraetb	inggris	writing	2
10960	nraetb	inggris	writing	2
10961	nraetb	inggris	writing	2
10962	nraetb	inggris	writing	2
10963	nraetb	inggris	writing	2
10964	nraetb	inggris	writing	2
10965	nraetb	inggris	writing	2
10966	nraetb	inggris	writing	2
10967	nraetb	inggris	writing	2
10968	jzeflr	indonesia	writing	1
10969	jzeflr	jawa ngoko inggil	writing	1
10970	jzeflr	sunda	writing	0
10971	jzeflr	batak	writing	-1
10972	jzeflr	jawa inggil	writing	1
10973	jzeflr	jawa inggil	writing	1
10974	jzeflr	jawa inggil	writing	1
10975	jzeflr	jawa inggil	writing	1
10976	jzeflr	jawa inggil	writing	1
10977	jzeflr	jawa inggil	writing	1
10978	jzeflr	jawa inggil	writing	1
10979	jzeflr	jawa inggil	writing	1
10980	jzeflr	jawa inggil	writing	1
10981	jzeflr	jawa inggil	writing	1
10982	btumxs	jawa	writing	1
10983	btumxs	indonesia	writing	1
10984	btumxs	indonesia	writing	1
10985	btumxs	indonesia	writing	1
10986	btumxs	indonesia	writing	1
10987	btumxs	indonesia	writing	1
10988	btumxs	indonesia	writing	1
10989	btumxs	indonesia	writing	1
10990	btumxs	indonesia	writing	1
10991	btumxs	indonesia	writing	1
10992	btumxs	indonesia	writing	1
10993	btumxs	indonesia	writing	1
10994	btumxs	indonesia	writing	1
10995	btumxs	indonesia	writing	1
10996	gskase	daerah	writing	-2
10997	gskase	daerah	writing	-2
10998	gskase	daerah	writing	-2
10999	gskase	daerah	writing	-2
11000	gskase	daerah	writing	-2
11001	gskase	daerah	writing	-2
11002	gskase	daerah	writing	-2
11003	gskase	daerah	writing	-2
11004	gskase	daerah	writing	-2
11005	gskase	daerah	writing	-2
11006	gskase	daerah	writing	-2
11007	gskase	daerah	writing	-2
11008	gskase	daerah	writing	-2
11009	gskase	daerah	writing	-2
11010	tpndzs	jawa	writing	-2
11011	tpndzs	jawa	writing	-2
11012	tpndzs	jawa	writing	-2
11013	tpndzs	jawa	writing	-2
11014	tpndzs	jawa	writing	-2
11015	tpndzs	jawa	writing	-2
11016	tpndzs	jawa	writing	-2
11017	tpndzs	jawa	writing	-2
11018	tpndzs	jawa	writing	-2
11019	tpndzs	jawa	writing	-2
11020	tpndzs	jawa	writing	-2
11021	tpndzs	jawa	writing	-2
11022	tpndzs	jawa	writing	-2
11023	tpndzs	jawa	writing	-2
11024	legkrg	indonesia	writing	1
11025	legkrg	jawa	writing	1
11026	legkrg	inggris	writing	0
11027	legkrg	arab	writing	0
11028	legkrg	arab	writing	0
11029	legkrg	arab	writing	0
11030	legkrg	arab	writing	0
11031	legkrg	arab	writing	0
11032	legkrg	arab	writing	0
11033	legkrg	arab	writing	0
11034	legkrg	arab	writing	0
11035	legkrg	arab	writing	0
11036	legkrg	arab	writing	0
11037	legkrg	arab	writing	0
11038	rrepqm	jawa	writing	0
11039	rrepqm	indonesia	writing	0
11040	rrepqm	madura	writing	0
11041	rrepqm	madura	writing	0
11042	rrepqm	madura	writing	0
11043	rrepqm	madura	writing	0
11044	rrepqm	madura	writing	0
11045	rrepqm	madura	writing	0
11046	rrepqm	madura	writing	0
11047	rrepqm	madura	writing	0
11048	rrepqm	madura	writing	0
11049	rrepqm	madura	writing	0
11050	rrepqm	madura	writing	0
11051	rrepqm	madura	writing	0
11052	nanvpz	madura	writing	1
11053	nanvpz	indonesia	writing	2
11054	nanvpz	jawa	writing	1
11055	nanvpz	jawa	writing	1
11056	nanvpz	jawa	writing	1
11057	nanvpz	jawa	writing	1
11058	nanvpz	jawa	writing	1
11059	nanvpz	jawa	writing	1
11060	nanvpz	jawa	writing	1
11061	nanvpz	jawa	writing	1
11062	nanvpz	jawa	writing	1
11063	nanvpz	jawa	writing	1
11064	nanvpz	jawa	writing	1
11065	nanvpz	jawa	writing	1
11066	hbfzvu	jawa	writing	1
11067	hbfzvu	indonesia	writing	2
11068	hbfzvu	inggris	writing	0
11069	hbfzvu	inggris	writing	0
11070	hbfzvu	inggris	writing	0
11071	hbfzvu	inggris	writing	0
11072	hbfzvu	inggris	writing	0
11073	hbfzvu	inggris	writing	0
11074	hbfzvu	inggris	writing	0
11075	hbfzvu	inggris	writing	0
11076	hbfzvu	inggris	writing	0
11077	hbfzvu	inggris	writing	0
11078	hbfzvu	inggris	writing	0
11079	hbfzvu	inggris	writing	0
11080	zrbflg	jawa	writing	-1
11081	zrbflg	indonesia	writing	0
11082	zrbflg	inggris	writing	1
11083	zrbflg	inggris	writing	2
11084	zrbflg	inggris	writing	2
11085	zrbflg	inggris	writing	2
11086	zrbflg	inggris	writing	2
11087	zrbflg	inggris	writing	2
11088	zrbflg	inggris	writing	2
11089	zrbflg	inggris	writing	2
11090	zrbflg	inggris	writing	2
11091	zrbflg	inggris	writing	2
11092	zrbflg	inggris	writing	2
11093	zrbflg	inggris	writing	2
11094	zbxazh	jawa	writing	-1
11095	zbxazh	indonesia	writing	1
11096	zbxazh	inggris	writing	0
11097	zbxazh	inggris	writing	0
11098	zbxazh	inggris	writing	0
11099	zbxazh	inggris	writing	0
11100	zbxazh	inggris	writing	0
11101	zbxazh	inggris	writing	0
11102	zbxazh	inggris	writing	0
11103	zbxazh	inggris	writing	0
11104	zbxazh	inggris	writing	0
11105	zbxazh	inggris	writing	0
11106	zbxazh	inggris	writing	0
11107	zbxazh	inggris	writing	0
11108	rptprl	madura	writing	-2
11109	rptprl	indonesia	writing	2
11110	rptprl	indonesia	writing	2
11111	rptprl	indonesia	writing	2
11112	rptprl	indonesia	writing	2
11113	rptprl	indonesia	writing	2
11114	rptprl	indonesia	writing	2
11115	rptprl	indonesia	writing	2
11116	rptprl	indonesia	writing	2
11117	rptprl	indonesia	writing	2
11118	rptprl	indonesia	writing	2
11119	rptprl	indonesia	writing	2
11120	rptprl	indonesia	writing	2
11121	rptprl	indonesia	writing	2
11122	weunbe	jawa	writing	2
11123	weunbe	indonesia	writing	2
11124	weunbe	indonesia	writing	2
11125	weunbe	indonesia	writing	2
11126	weunbe	indonesia	writing	2
11127	weunbe	indonesia	writing	2
11128	weunbe	indonesia	writing	2
11129	weunbe	indonesia	writing	2
11130	weunbe	indonesia	writing	2
11131	weunbe	indonesia	writing	2
11132	weunbe	indonesia	writing	2
11133	weunbe	indonesia	writing	2
11134	weunbe	indonesia	writing	2
11135	weunbe	indonesia	writing	2
11136	eorykp	jawa	writing	0
11137	eorykp	jawa	writing	0
11138	eorykp	jawa	writing	0
11139	eorykp	jawa	writing	0
11140	eorykp	jawa	writing	0
11141	eorykp	jawa	writing	0
11142	eorykp	jawa	writing	0
11143	eorykp	jawa	writing	0
11144	eorykp	jawa	writing	0
11145	eorykp	jawa	writing	0
11146	eorykp	jawa	writing	0
11147	eorykp	jawa	writing	0
11148	eorykp	jawa	writing	0
11149	eorykp	jawa	writing	0
11150	uhvlmf	jawa	writing	-2
11151	uhvlmf	indonesia	writing	1
11152	uhvlmf	indonesia	writing	1
11153	uhvlmf	indonesia	writing	1
11154	uhvlmf	indonesia	writing	1
11155	uhvlmf	indonesia	writing	1
11156	uhvlmf	indonesia	writing	1
11157	uhvlmf	indonesia	writing	1
11158	uhvlmf	indonesia	writing	1
11159	uhvlmf	indonesia	writing	1
11160	uhvlmf	indonesia	writing	1
11161	uhvlmf	indonesia	writing	1
11162	uhvlmf	indonesia	writing	1
11163	uhvlmf	indonesia	writing	1
11164	isgotr	jawa	writing	0
11165	isgotr	indonesia	writing	2
11166	isgotr	inggris	writing	-1
11167	isgotr	inggris	writing	-1
11168	isgotr	inggris	writing	-1
11169	isgotr	inggris	writing	-1
11170	isgotr	inggris	writing	-1
11171	isgotr	inggris	writing	-1
11172	isgotr	inggris	writing	-1
11173	isgotr	inggris	writing	-1
11174	isgotr	inggris	writing	-1
11175	isgotr	inggris	writing	-1
11176	isgotr	inggris	writing	-1
11177	isgotr	inggris	writing	-1
11178	gncasv	jawa	writing	0
11179	gncasv	jawa	writing	0
11180	gncasv	jawa	writing	0
11181	gncasv	jawa	writing	0
11182	gncasv	jawa	writing	0
11183	gncasv	jawa	writing	0
11184	gncasv	jawa	writing	0
11185	gncasv	jawa	writing	0
11186	gncasv	jawa	writing	0
11187	gncasv	jawa	writing	0
11188	gncasv	jawa	writing	0
11189	gncasv	jawa	writing	0
11190	gncasv	jawa	writing	0
11191	gncasv	jawa	writing	0
11192	iopcgs	jawa	writing	1
11193	iopcgs	indonesia	writing	1
11194	iopcgs	inggris	writing	0
11195	iopcgs	arab	writing	0
11196	iopcgs	arab	writing	0
11197	iopcgs	arab	writing	0
11198	iopcgs	arab	writing	0
11199	iopcgs	arab	writing	0
11200	iopcgs	arab	writing	0
11201	iopcgs	arab	writing	0
11202	iopcgs	arab	writing	0
11203	iopcgs	arab	writing	0
11204	iopcgs	arab	writing	0
11205	iopcgs	arab	writing	0
11206	oamudd	jawa	writing	-1
11207	oamudd	indonesia	writing	2
11208	oamudd	inggris	writing	0
11209	oamudd	arab	writing	0
11210	oamudd	arab	writing	0
11211	oamudd	arab	writing	0
11212	oamudd	arab	writing	0
11213	oamudd	arab	writing	0
11214	oamudd	arab	writing	0
11215	oamudd	arab	writing	0
11216	oamudd	arab	writing	0
11217	oamudd	arab	writing	0
11218	oamudd	arab	writing	0
11219	oamudd	arab	writing	0
11220	nomogj	jawa	writing	1
11221	nomogj	indonesia	writing	1
11222	nomogj	indonesia	writing	1
11223	nomogj	indonesia	writing	1
11224	nomogj	indonesia	writing	1
11225	nomogj	indonesia	writing	1
11226	nomogj	indonesia	writing	1
11227	nomogj	indonesia	writing	1
11228	nomogj	indonesia	writing	1
11229	nomogj	indonesia	writing	1
11230	nomogj	indonesia	writing	1
11231	nomogj	indonesia	writing	1
11232	nomogj	indonesia	writing	1
11233	nomogj	indonesia	writing	1
11234	dblraw	jawa	writing	0
11235	dblraw	indonesia	writing	0
11236	dblraw	inggris	writing	1
11237	dblraw	arab	writing	1
11238	dblraw	jawa	writing	1
11239	dblraw	indonesia	writing	1
11240	dblraw	jepang	writing	1
11241	dblraw	inggris	writing	1
11242	dblraw	jawa	writing	1
11243	dblraw	indonesia	writing	1
11244	dblraw	indonesia	writing	1
11245	dblraw	indonesia	writing	1
11246	dblraw	indonesia	writing	1
11247	dblraw	indonesia	writing	1
11248	thwybb	jawa	writing	0
11249	thwybb	indonesia	writing	0
11250	thwybb	inggris	writing	-1
11251	thwybb	jepang	writing	-1
11252	thwybb	jepang	writing	-1
11253	thwybb	jepang	writing	-1
11254	thwybb	jepang	writing	-1
11255	thwybb	jepang	writing	-1
11256	thwybb	jepang	writing	-1
11257	thwybb	jepang	writing	-1
11258	thwybb	jepang	writing	-1
11259	thwybb	jepang	writing	-1
11260	thwybb	jepang	writing	-1
11261	thwybb	jepang	writing	-1
11262	dojsui	jawa	writing	1
11263	dojsui	indonesia	writing	1
11264	dojsui	inggris	writing	0
11265	dojsui	arab	writing	0
11266	dojsui	arab	writing	0
11267	dojsui	arab	writing	0
11268	dojsui	arab	writing	0
11269	dojsui	arab	writing	0
11270	dojsui	arab	writing	0
11271	dojsui	arab	writing	0
11272	dojsui	arab	writing	0
11273	dojsui	arab	writing	0
11274	dojsui	arab	writing	0
11275	dojsui	arab	writing	0
11276	idhvch	jawa	writing	0
11277	idhvch	jawa	writing	0
11278	idhvch	jawa	writing	0
11279	idhvch	jawa	writing	0
11280	idhvch	jawa	writing	0
11281	idhvch	jawa	writing	0
11282	idhvch	jawa	writing	0
11283	idhvch	jawa	writing	0
11284	idhvch	jawa	writing	0
11285	idhvch	jawa	writing	0
11286	idhvch	jawa	writing	0
11287	idhvch	jawa	writing	0
11288	idhvch	jawa	writing	0
11289	idhvch	jawa	writing	0
11290	jhwdjg	surabaya	writing	0
11291	jhwdjg	surabaya	writing	0
11292	jhwdjg	surabaya	writing	0
11293	jhwdjg	surabaya	writing	0
11294	jhwdjg	surabaya	writing	0
11295	jhwdjg	surabaya	writing	0
11296	jhwdjg	surabaya	writing	0
11297	jhwdjg	surabaya	writing	0
11298	jhwdjg	surabaya	writing	0
11299	jhwdjg	surabaya	writing	0
11300	jhwdjg	surabaya	writing	0
11301	jhwdjg	surabaya	writing	0
11302	jhwdjg	surabaya	writing	0
11303	jhwdjg	surabaya	writing	0
11304	soyjux	jerman	writing	0
11305	soyjux	indonesia	writing	1
11306	soyjux	inggris	writing	1
11307	soyjux	jepang	writing	0
11308	soyjux	jerman	writing	0
11309	soyjux	jepang	writing	0
11310	soyjux	jepang	writing	0
11311	soyjux	jepang	writing	0
11312	soyjux	jepang	writing	0
11313	soyjux	jepang	writing	0
11314	soyjux	jepang	writing	0
11315	soyjux	jepang	writing	0
11316	soyjux	jepang	writing	0
11317	soyjux	jepang	writing	0
11318	anmqwl	jawa	writing	1
11319	anmqwl	indonesia	writing	2
11320	anmqwl	inggris	writing	1
11321	anmqwl	inggris	writing	1
11322	anmqwl	inggris	writing	1
11323	anmqwl	inggris	writing	1
11324	anmqwl	inggris	writing	1
11325	anmqwl	inggris	writing	1
11326	anmqwl	inggris	writing	1
11327	anmqwl	inggris	writing	1
11328	anmqwl	inggris	writing	1
11329	anmqwl	inggris	writing	1
11330	anmqwl	inggris	writing	1
11331	anmqwl	inggris	writing	1
11332	ydxiys	jawa	writing	-2
11333	ydxiys	indonesia	writing	0
11334	ydxiys	inggris	writing	0
11335	ydxiys	inggris	writing	0
11336	ydxiys	inggris	writing	0
11337	ydxiys	inggris	writing	0
11338	ydxiys	inggris	writing	0
11339	ydxiys	inggris	writing	0
11340	ydxiys	inggris	writing	0
11341	ydxiys	inggris	writing	0
11342	ydxiys	inggris	writing	0
11343	ydxiys	inggris	writing	0
11344	ydxiys	inggris	writing	0
11345	ydxiys	inggris	writing	0
11346	tubeov	jawa	writing	2
11347	tubeov	indonesia	writing	2
11348	tubeov	inggris	writing	1
11349	tubeov	inggris	writing	1
11350	tubeov	inggris	writing	1
11351	tubeov	inggris	writing	1
11352	tubeov	inggris	writing	1
11353	tubeov	inggris	writing	1
11354	tubeov	inggris	writing	1
11355	tubeov	inggris	writing	1
11356	tubeov	inggris	writing	1
11357	tubeov	inggris	writing	1
11358	tubeov	inggris	writing	1
11359	tubeov	inggris	writing	1
11360	lzpsfj	jawa	writing	-2
11361	lzpsfj	indonesia	writing	1
11362	lzpsfj	inggris	writing	0
11363	lzpsfj	inggris	writing	0
11364	lzpsfj	inggris	writing	0
11365	lzpsfj	inggris	writing	0
11366	lzpsfj	inggris	writing	0
11367	lzpsfj	inggris	writing	0
11368	lzpsfj	inggris	writing	0
11369	lzpsfj	inggris	writing	0
11370	lzpsfj	inggris	writing	0
11371	lzpsfj	inggris	writing	0
11372	lzpsfj	inggris	writing	0
11373	lzpsfj	inggris	writing	0
11374	oqbujq	inggris	writing	0
11375	oqbujq	inggris	writing	0
11376	oqbujq	inggris	writing	0
11377	oqbujq	inggris	writing	0
11378	oqbujq	inggris	writing	0
11379	oqbujq	inggris	writing	0
11380	oqbujq	inggris	writing	0
11381	oqbujq	inggris	writing	0
11382	oqbujq	inggris	writing	0
11383	oqbujq	inggris	writing	0
11384	oqbujq	inggris	writing	0
11385	oqbujq	inggris	writing	0
11386	oqbujq	inggris	writing	0
11387	oqbujq	inggris	writing	0
11388	hmrjso	inggris	writing	0
11389	hmrjso	inggris	writing	0
11390	hmrjso	inggris	writing	0
11391	hmrjso	inggris	writing	0
11392	hmrjso	inggris	writing	0
11393	hmrjso	inggris	writing	0
11394	hmrjso	inggris	writing	0
11395	hmrjso	inggris	writing	0
11396	hmrjso	inggris	writing	0
11397	hmrjso	inggris	writing	0
11398	hmrjso	inggris	writing	0
11399	hmrjso	inggris	writing	0
11400	hmrjso	inggris	writing	0
11401	hmrjso	inggris	writing	0
11402	khsaws	jawa	writing	2
11403	khsaws	indonesia	writing	2
11404	khsaws	inggris	writing	1
11405	khsaws	inggris	writing	1
11406	khsaws	inggris	writing	1
11407	khsaws	inggris	writing	1
11408	khsaws	inggris	writing	1
11409	khsaws	inggris	writing	1
11410	khsaws	inggris	writing	1
11411	khsaws	inggris	writing	1
11412	khsaws	inggris	writing	1
11413	khsaws	inggris	writing	1
11414	khsaws	inggris	writing	1
11415	khsaws	inggris	writing	1
11416	rmadzr	jawa	writing	2
11417	rmadzr	jawa	writing	2
11418	rmadzr	jawa	writing	2
11419	rmadzr	jawa	writing	2
11420	rmadzr	jawa	writing	2
11421	rmadzr	jawa	writing	2
11422	rmadzr	jawa	writing	2
11423	rmadzr	jawa	writing	2
11424	rmadzr	jawa	writing	2
11425	rmadzr	jawa	writing	2
11426	rmadzr	jawa	writing	2
11427	rmadzr	jawa	writing	2
11428	rmadzr	jawa	writing	2
11429	rmadzr	jawa	writing	2
11430	vuonzz	jawa	writing	0
11431	vuonzz	indonesia	writing	1
11432	vuonzz	inggris	writing	1
11433	vuonzz	inggris	writing	1
11434	vuonzz	inggris	writing	1
11435	vuonzz	inggris	writing	1
11436	vuonzz	inggris	writing	1
11437	vuonzz	inggris	writing	1
11438	vuonzz	inggris	writing	1
11439	vuonzz	inggris	writing	1
11440	vuonzz	inggris	writing	1
11441	vuonzz	inggris	writing	1
11442	vuonzz	inggris	writing	1
11443	vuonzz	inggris	writing	1
11444	grevlu	madura	writing	1
11445	grevlu	indonesia	writing	1
11446	grevlu	inggris	writing	1
11447	grevlu	inggris	writing	1
11448	grevlu	inggris	writing	1
11449	grevlu	inggris	writing	1
11450	grevlu	inggris	writing	1
11451	grevlu	inggris	writing	1
11452	grevlu	inggris	writing	1
11453	grevlu	inggris	writing	1
11454	grevlu	inggris	writing	1
11455	grevlu	inggris	writing	1
11456	grevlu	inggris	writing	1
11457	grevlu	inggris	writing	1
11458	wpkumw	jawa	writing	2
11459	wpkumw	indonesia	writing	2
11460	wpkumw	indonesia	writing	2
11461	wpkumw	indonesia	writing	2
11462	wpkumw	indonesia	writing	2
11463	wpkumw	indonesia	writing	2
11464	wpkumw	indonesia	writing	2
11465	wpkumw	indonesia	writing	2
11466	wpkumw	indonesia	writing	2
11467	wpkumw	indonesia	writing	2
11468	wpkumw	indonesia	writing	2
11469	wpkumw	indonesia	writing	2
11470	wpkumw	indonesia	writing	2
11471	wpkumw	indonesia	writing	2
