"Tuban-UNIROW-Oktober-2014","IPCNHA","160319163241785905431443","1991","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","EHCGFI","160319190750876122037506","1992","Jawa Timur - Kabupaten Lamongan","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","URUPEF","160319194227841432513249","1990","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","KCOBAA","160321150612256835367716","1991","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","KKBXGP","160322165037539900625589","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","FCUOCE","160322171834447831440809","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Bapak, ibu, kakak"
"Tuban-UNIROW-Oktober-2014","OVLFQE","160322181044840971731533","1992","Jawa Timur - Kabupaten Bojonegoro","Perempuan","Ayah, ibu, kakak, adik"
"Tuban-UNIROW-Oktober-2014","JLSUIW","160322182845589882873091","1992","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","RGPWGL","160322184509168133721081","1978","Jawa Timur - Kabupaten Tuban","Laki","Orangtua dan nenek"
"Tuban-UNIROW-Oktober-2014","IJEQBG","160329150234931714902165","1992","Jawa Timur - Kabupaten Tuban","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","SSEWOV","160414175601739520806166","1993","Jawa Tengah - Kabupaten Rembang","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","DKUBLO","160414201620766905130491","1991","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","PNBJVH","160416085102651825538602","1992","Jawa Timur - Kabupaten Bojonegoro","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","NOFMXQ","160416090749824592880438","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","GEMJTJ","160416094915494219493865","1994","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","DTBIIE","160417100328235000403085","1992","Jawa Tengah - Kabupaten Rembang","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","FJLRSB","160425203118429036896302","1992","Jawa Timur - Desa Karang Agung","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","OKBHUK","160426170938608949985773","1993","Jawa Tengah - Kabupaten Rembang","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","UBOPKU","160426175851184068581089","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","ZIXHQV","160426184204551269727991","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","APSLBH","160426185435144469779077","1991","Jawa Timur - Kabupaten Lamongan","Laki","Orangtua"
"Tuban-UNIROW-Oktober-2014","JTWNZZ","160426190400970246759568","1992","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","CGEMWE","160426191703259965014457","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","MYMLFP","160426195734185881033958","1992","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","VDFXXH","160426201631415635374746","1992","Jawa Timur - Kabupaten Gresik","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","FRWAFD","160426203242182425084756","1992","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","BMUHPT","160427001505523984882188","1991","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","OBLMPG","160427004552719147707055","1993","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","VHGHCS","160427175015254700996959","1993","Jawa Timur - Kabupaten Lamongan","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","ZFTLQA","160427181142866467494470","1992","Jawa Tengah - Kabupaten Rembang","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","KDYKSR","160427185152339369793142","1986","Jawa Timur - Kabupaten Bojonegoro","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","BJRKZJ","160427191712877538854069","1992","Jawa Timur - Kabupaten Tuban","Perempuan","Orangtua"
"Tuban-UNIROW-Oktober-2014","EXAPWK","160427193323813373387464","1992","Jawa Timur - Kabupaten Lamongan","Perempuan","Wiraswasta"
